username,name,likes_count,urls,mentions,tweet,photos,replies_count,retweets_count,link,quote_url,video,hashtag,hashtag_count,Categories,clean
alifan20201,@Awan2020menjemputmaut,5,[],[],Megawati tidak pernah jadi student,[],0,1,https://twitter.com/alifan20201/status/1327038217221115904,https://twitter.com/marlina_idha/status/1326721567879933952,0,[],0,non,megawati pernah student
noerma24877278,Gaza n Uighur....,0,[],[],Tidak ada manusia yang begitu dicintai melebihi beliau... Allahumma sholi ala nabi....,[],0,0,https://twitter.com/Noerma24877278/status/1327038213559488513,https://twitter.com/DayatPondok/status/1327034314538635264,0,[],0,non,manusia dicintai melebihi beliau allahumma sholi ala nabi
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1589",[],0,0,https://twitter.com/ikuchanX3_/status/1327038211902738434,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
fxcksboi,Lukass,0,[],[],"padahal itu tanah leluhur, tanah adat mereka. Setelah di opresi dengan rasisme dan skenario pemberontakan, kini alam Papua yang di eksploitasi (lagi). Kaya gini gimana gak pengen Merdeka? itu tanah mereka tapi mereka tidak mendapat kesetaraan dan hak layak atas apa yang diambil.",[],0,0,https://twitter.com/fxcksboi/status/1327038207855194113,,0,[],0,non,padahal tanah leluhur tanah adat opresi rasisme skenario pemberontakan alam papua eksploitasi kaya gini pengen merdeka tanah mendapat kesetaraan hak layak atas diambil
fxcksboi,Lukass,0,[],[],"ada kasus kaya gini nyalahin fans K-Pop? akal sehat masyarakat udah hilang ya? gabakal mereka bakar kalau pemerintah setempat dan birokrasi mengizinkan. Berarti bisa diartikan, mana asal kesalahan ini, walaupun kedua aktor salah. Negara saja tidak menghormati hak rakyatnya",[],1,0,https://twitter.com/fxcksboi/status/1327038206085197824,https://twitter.com/BBCIndonesia/status/1326791678322204675,0,[],0,non,kasus kaya gini nyalahin fans k pop akal sehat masyarakat hilang gabakal bakar pemerintah setempat birokrasi mengizinkan berarti diartikan asal kesalahan walaupun kedua aktor salah negara menghormati hak rakyatnya
shazliana80,Shazliana,1,['http://sot.ag/fDtjt'],[],"Tidak pasti sekiranya anda perlu tukar saiz lampin baby?Dengan Tummy Fit Guide Drypers Wee Wee Dry baru, pelekat Flexi-Tape mestilah dalam posisi Best Fit/ Good Fit. Jika mencapai saiz seterusnya, sila tukar ke saiz yang lebih besar.  https://t.co/gtDAXWBZqt",[],0,0,https://twitter.com/shazliana80/status/1327038205951053824,,0,[],0,non,sekiranya perlu tukar saiz lampin baby tummy fit guide drypers wee wee dry baru pelekat flexi tape mestilah posisi best fit good fit mencapai saiz sila tukar saiz lebih besar https t co gtdaxwbzqt
sksugianto,sugi$00🎂🎂🎂🎂🐰1🐰~~3222🐰🐰anto_sk,0,[],[],@DonAdam68 Woow....kita sih mikirin mulanginnya yang puyeng Bang...tidak ada makan siang yang gratis...entah mereka,[],0,0,https://twitter.com/SkSugianto/status/1327038203061170178,,0,[],0,non,donadam woow mikirin mulanginnya puyeng bang makan siang gratis entah
golonganfakboii,Randii,744,[],[],Kalau tidak bisa menyenangkan orang lain setidaknya jangan jadi beban buat orang lain,[],143,198,https://twitter.com/golonganfakboii/status/1327038200641011712,,0,[],0,non,menyenangkan orang jangan beban orang
xester_alt,million dollar pussy,0,[],[],@tanyainrl Wajarlah saya disini sedang mencoba untuk tidak tidur buat benerin pola tidur Tpi pasti ketiduran,[],0,0,https://twitter.com/Xester_alt/status/1327038198283845633,,0,[],0,non,tanyainrl wajarlah disini sedang mencoba tidur benerin pola tidur tpi ketiduran
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1588",[],0,0,https://twitter.com/ikuchanX3_/status/1327038189077364736,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
lvngxstar,Esmeralda Grainne,0,[],[],"@DESTRUXTI0NS Ucapan Jacob yang didengarnya membuat Esmeralda tersenyum tipis. Dirinya tahu betul, bagaimanapun Jacob berpura pura untuk tidak mengenalnya pasti ada waktu tertentu dimana laki laki itu akan secara sengaja atau tidak sengaja menyinggung hal hal yang terjadi diantara -",[],1,0,https://twitter.com/LVNGXSTAR/status/1327038186489589763,,0,[],0,non,destruxti ns ucapan jacob didengarnya membuat esmeralda tersenyum tipis dirinya tahu betul jacob berpura pura mengenalnya waktu tertentu laki laki sengaja sengaja menyinggung terjadi diantara
irfanms72875478,IrfanMS,0,[],[],"@girsimano @Agungtogok_ @Putra43594383 @AntiBuzzeRp @AkunGw_____ Munafik lu jangan so tegar d twitter biar keliat humanis 🤣,  gue yakin lu juga kalau sakit hati pasti memaki 😂 munafik so soan kuat 🤣 dan tidak memaki kalau sakit hati😂",[],1,0,https://twitter.com/IrfanMS72875478/status/1327038183578583041,,0,[],0,non,girsimano agungtogok putra antibuzzerp akungw munafik jangan so tegar d twitter keliat humanis yakin sakit hati memaki munafik so soan kuat memaki sakit hati
marisadel13,marisadel,0,[],[],Memutuskan untuk menutup diri tidak bercerita apapun kepada siapapun.  Sehat selalu jiwa ☺️,[],0,0,https://twitter.com/marisadel13/status/1327038181426958336,,0,[],0,non,memutuskan menutup diri bercerita apapun siapapun sehat selalu jiwa
woonpiricrp,ᶜᵃʰ🧚‍♂ kinda ia📚,0,[],[],@joeyebin Tenang saja wonpil tidak akan marahh🤩,[],0,0,https://twitter.com/woonpiricrp/status/1327038170328821760,,0,[],0,non,joeyebin tenang wonpil marahh
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1587",[],0,0,https://twitter.com/ikuchanX3_/status/1327038169951338496,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
cleostays,♕︎}다람쥐ᶜˡᵉ̀օzα¡!{rest+logout📌,0,[],[],@leepyxis tidak,[],1,0,https://twitter.com/cleostays/status/1327038161776611328,,0,[],0,non,leepyxis
erryb2gmailcom1,Beryl Bareto,10,[],[],"@msaid_didu Biasanya   penghargaan diberikan  ketika  sekitar 17 Agustus, lagian tidak etis memberi Penghargaan Hakim ketika masih aktif. Tak mungkin menggugat UU MK yang dilawan MK, aturannya UU MK digugat ke MA",[],1,0,https://twitter.com/Erryb2gmailcom1/status/1327038158433701888,,0,[],0,non,msaid didu biasanya penghargaan diberikan agustus lagian etis memberi penghargaan hakim aktif tak mungkin menggugat uu mk dilawan mk aturannya uu mk digugat ma
onethecrofts,وان د كروف,0,[],"[{'screen_name': 'pdrmsia', 'name': ""polis diraja m'sia"", 'id': '357366883'}]",Haraplah pihak @PDRMsia tidak menghentikan siasatan malah terus mencari siapa dalang disebalik keberanian mereka utk biadaP dengan institusi diraja Malaysia.  https://t.co/tfQAqfNA2e,['https://pbs.twimg.com/media/EmqWK8IVoAAvZag.jpg'],0,0,https://twitter.com/OnethecrOfts/status/1327038157364240384,,1,[],0,non,haraplah pihak pdrmsia menghentikan siasatan malah terus mencari siapa dalang disebalik keberanian biadap institusi diraja malaysia https t co tfqaqfna e
jaepeaxy,◜ta,0,[],[],@treasurebobbin kamu tidak sendiri nder,[],0,0,https://twitter.com/jaepeaxy/status/1327038152456904704,,0,[],0,non,treasurebobbin sendiri nder
leilanitriandi1,diniii,1,[],[],"sekalipun dia boong, kamu tetap flatshoes  ✨tidak punya hak✨",[],0,0,https://twitter.com/LeilaniTriandi1/status/1327038142897999873,,0,[],0,non,sekalipun boong tetap flatshoes punya hak
ibnuemba,Ewar Bastra,0,[],[],"Bukan termasuk umatku orang yg tak menghormati orang tua, tidak menyayangi anak-anak dan tidak memuliakan alim ulama. (HR. Ahmad)  #OligarkiLahirkanOmnibuslaw l✨ #OmnibuslawTidakProRakyat .✊✊. #tCjbW",[],0,0,https://twitter.com/IbnuEmba/status/1327038141446856704,,0,"['oligarkilahirkanomnibuslaw', 'omnibuslawtidakprorakyat', 'tcjbw']",3,Buzzer,bukan termasuk umatku orang tak menghormati orang tua menyayangi anak anak memuliakan alim ulama hr ahmad oligarkilahirkanomnibuslaw l omnibuslawtidakprorakyat tcjbw
frhnkid,Son,293,[],[],@instaSTORY_ bekerja keraslah sampai kamu tidak peduli lgi dengan story instagram,[],6,48,https://twitter.com/frhnkid/status/1327038141358694401,,0,[],0,non,instastory bekerja keraslah peduli lgi story instagram
pfftw7,pika jodoh dongyoon,0,[],[],tidak sabar hosplay tapi masih juni 😭💔,[],0,0,https://twitter.com/pfftw7/status/1327038137457995776,,0,[],0,non,sabar hosplay juni
indonesiari01,Buat Kamu.ID,0,[],[],"Tidak masalah seberapa sering engkau jatuh, yang terpenting adalah seberapa cepat engkau bangkit.",[],0,0,https://twitter.com/IndonesiaRi01/status/1327038131015622657,,0,[],0,non,masalah seberapa sering engkau jatuh terpenting seberapa cepat engkau bangkit
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1586",[],0,0,https://twitter.com/ikuchanX3_/status/1327038123566452737,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
ameliaputrihsnh,Amelia Putri Hasanah,1,[],[],"Tuhan itu maha baik. Saya kehilangan banyak hal, namun Dia menghadirkan dan memberikan satu hal yang nilainya lebih besar dari yang tidak kudapatkan.   Tetap ingat, jangan lupa bersyukur ya.",[],0,0,https://twitter.com/ameliaputrihsnh/status/1327038121997864961,,0,[],0,non,tuhan maha baik kehilangan banyak menghadirkan memberikan satu nilainya lebih besar kudapatkan tetap ingat jangan lupa bersyukur
_fiercest,Rav,0,[],[],"Kalo pemerkosa diapain? Oh lupa gaada UUnya yah, alesannya 'tidak urgent'",[],0,0,https://twitter.com/_fiercest/status/1327038119334400000,https://twitter.com/CNNIndonesia/status/1326790752626683907,0,[],0,non,pemerkosa diapain lupa gaada uunya alesannya urgent
functionnalzomb,Anal (spelled backwards pls),0,[],[],@Riiiiiiissss55 @Donny5cm @Eno_Bening Yup. Data di europe yang menang non islam.  Karena di beberapa negara bahkan agama tidak masuk ke dalam kategori informasi publik (tdk tertera di kartu Identitas).,[],1,0,https://twitter.com/FunctionnalZomB/status/1327038116666830849,,0,[],0,non,riiiiiiissss donny cm eno bening yup data europe menang non islam beberapa negara bahkan agama kategori informasi publik tertera kartu identitas
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1585",[],0,0,https://twitter.com/ikuchanX3_/status/1327038102678880256,,0,[],0,non,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
dewisar1088,dewi sari,0,[],"[{'screen_name': 'bankmandiri', 'name': 'bank mandiri', 'id': '2278761810'}, {'screen_name': 'axa_mandiri', 'name': 'axa mandiri', 'id': '193746584'}]","@Bisniscom #sayakorbanaxamandiri TEMAN2 DIMANAPUN ANDA BERADA JIKA KE @bankmandiri DAN DITAWARIN @AXA_Mandiri JANGAN MAU IKUT KARENA ITU MENYENGSARAKAN NASABAH, MODUS INVESTASI TP ITU SUATU PENIPUAN DAN BANYAK MERUGIKAN NASABAH TIDAK MENGUNTUNGKAN BANYAK MODUS UNTUK MERAMPOK UANG NASABAH",[],0,0,https://twitter.com/dewisar1088/status/1327038086128156672,,0,['sayakorbanaxamandiri'],1,non,bisniscom sayakorbanaxamandiri teman dimanapun berada bankmandiri ditawarin axa mandiri jangan ikut menyengsarakan nasabah modus investasi suatu penipuan banyak merugikan nasabah menguntungkan banyak modus merampok uang nasabah
destruxti0ns,Jacob. (H),0,[],[],"@scrlthanabi Hanah tidak pemilih ya dalam urusan makanan, sangat bagus untuk menjadi seorang survivor. Jadi tidak perlu pikir panjang untuk mengisi perut jika sudah amat lapar. Iya kebetulan saya sendiri yang masak Hanah.",[],1,0,https://twitter.com/DESTRUXTI0NS/status/1327038084903358465,,0,[],0,non,scrlthanabi hanah pemilih urusan makanan sangat bagus menjadi seorang survivor perlu pikir panjang mengisi perut lapar kebetulan sendiri masak hanah
daengsayuu,ich bin ayu,1,[],[],"Malu terlihat baik padahal tidak baik, meskipun insyaAllah sudah berusaha menjadi sebaik-baiknya manusia. Meski begitu, hakikatnya hidup menjadi baik begitu banyak tantangan, maka wajar jika sesekali kalah sama syaiton meski sudah berjuta-juta kali berdo'a dan berlindung.",[],0,0,https://twitter.com/daengsayuu/status/1327038081510240256,,0,[],0,non,malu terlihat baik padahal baik meskipun insyaallah berusaha menjadi sebaik baiknya manusia meski hakikatnya hidup menjadi baik banyak tantangan wajar sesekali kalah syaiton meski berjuta juta berdo a berlindung
pelangsingdetox,Pelangsing Detox 232,0,[],[],"#sehatselalu  ""Brokoli mengandung serat tinggi dan tidak berlemak"" langkah-langkah diet sehat sophienavita",[],0,0,https://twitter.com/PelangsingDetox/status/1327038080885243904,,0,['sehatselalu'],1,non,sehatselalu brokoli mengandung serat tinggi berlemak langkah langkah diet sehat sophienavita
nico_mahesa2,Nico,0,[],[],@Maes_rei katakan tidak untuk wowo dan anies apalagi GERINDRA .... dukung terus ulama sibakkan belang para politikus busuk di negri ini!!!,[],1,0,https://twitter.com/Nico_mahesa2/status/1327038079438254080,,0,[],0,non,maes rei katakan wowo anies gerindra dukung terus ulama sibakkan belang politikus busuk negri
baskorosaurus,Adhi Baskoro,0,[],[],@priyaanantama @AldiansyM Oraaaa wkwk iki bahan belajar pribadi wae 😅 tidak di publish dimanapun,[],1,0,https://twitter.com/baskorosaurus/status/1327038078301609984,,0,[],0,non,priyaanantama aldiansym oraaaa wkwk iki bahan belajar pribadi wae publish dimanapun
telkomsel,Telkomsel,0,[],[],"@davidoremifasol Siap, Kak Hamish. Maaf ya jadi gak nyaman. Terkait keluhan internet tidak dapat digunakan. Mimin cek Kakak sudah melakukan interaksi via DM. Mohon untuk melanjutkan interaksinya via DM ya. Makasih :) -Chika",[],0,0,https://twitter.com/Telkomsel/status/1327038064745541632,,0,[],0,non,davidoremifasol siap kak hamish maaf nyaman terkait keluhan internet digunakan mimin cek kakak melakukan interaksi via dm mohon melanjutkan interaksinya via dm makasih chika
whxtepcper,a i y a,0,[],[],@lantunrindu Tidak berlaku karna tidak dh bweeee,[],0,0,https://twitter.com/whxtepcper/status/1327038060568006656,,0,[],0,non,lantunrindu berlaku karna dh bweeee
rahmimimi,IG: rahmimimi 📸✨🍭🍨,0,[],[],"@sidanielfajar @RadioElshinta @TMCPoldaMetro Saya sendiri gak paham Mas. Perkumpulan semua orang pakai baju gamis, berpeci dan berkerudung. Tidak ada jaga jarak. Banyak yang gak pakai masker. Semua orang duduk berdempetan di jalanan. Berkerumun, berkumpul &amp; beramai-ramai tanpa mengindahkan jaga jarak. Entah tabligh apa.",[],1,0,https://twitter.com/rahmimimi/status/1327038054943506433,,0,[],0,non,sidanielfajar radioelshinta tmcpoldametro sendiri paham mas perkumpulan semua orang pakai baju gamis berpeci berkerudung jaga jarak banyak pakai masker semua orang duduk berdempetan jalanan berkerumun berkumpul amp beramai ramai mengindahkan jaga jarak entah tabligh
pikhacuco,Rika df,1,[],[],Selalu tidak adil,[],0,0,https://twitter.com/pikhacuco/status/1327038054511435781,,0,[],0,non,selalu adil
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1584",[],0,0,https://twitter.com/ikuchanX3_/status/1327038048744345601,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
jawabiyadi,yadi jawabi,0,[],[],"Belajarlah agar kita tahu l Dan kenapa kita harus tahu? Agar kita belajar, karena sesungguhnya kita tidak tahu apa-apa  #OligarkiLahirkanOmnibuslaw l✨ #OmnibuslawTidakProRakyat .🏴☝️🏳️. #zdTfl",[],0,0,https://twitter.com/JawabiYadi/status/1327038048308084737,,0,"['oligarkilahirkanomnibuslaw', 'omnibuslawtidakprorakyat', 'zdtfl']",3,non,belajarlah tahu l tahu belajar sesungguhnya tahu oligarkilahirkanomnibuslaw l omnibuslawtidakprorakyat zdtfl
ikuchanx3_,X3🎥📽〽,0,[],[],"@jntexpressid Besok Checkout Pakai JNT  Alasan saya pakai JNT adalah karena pengiriman nya cepat dan alhamdulillah pengemasan tidak pernah rusak, saya pertama kali berbelanja di online atau berjualan online saya selalu memakai JNT karena saya sudah percaya dengan pengiriman nya yg baik. *1583",[],0,0,https://twitter.com/ikuchanX3_/status/1327038030922665984,,0,[],0,Buzzer,jntexpressid besok checkout pakai jnt alasan pakai jnt pengiriman cepat alhamdulillah pengemasan pernah rusak pertama berbelanja online berjualan online selalu memakai jnt percaya pengiriman baik
edykhemod,edy khemod,74,[],[],"Selamat pagi dunia yang berwarna warni. Semoga kita bisa selaras meskipun berbeda aliran &amp; kepercayaan. Semoga yang mayoritas tidak perlu menjadikan orang lain menjadi seperti mereka, semoga yg minoritas bisa bahagia walau tak seragam.",[],3,31,https://twitter.com/edykhemod/status/1327038028209012736,,0,[],0,non,selamat pagi dunia berwarna warni semoga selaras meskipun berbeda aliran amp kepercayaan semoga mayoritas perlu menjadikan orang menjadi semoga minoritas bahagia tak seragam
