,username,name,likes_count,urls,mentions,tweet,photos,replies_count,retweets_count,link,quote_url,video,new_date,new_time,hashtag,hashtag_count,Categories
69,dewasaviral,Kumpulan cerita dewasa yang viral dan banyak cari,1,[],[],"“Ayo masuk Tonn, santai aja, anggap aja rumah sendiri.” katanya setelah pintunya terbuka.  Ketika aku masuk, aku langsung terpana dgn apa yang ada di dalamnya, kulihat temboknya berbeda dgn tembok rumah orang-orang pada umumnya,",[],0,0,https://twitter.com/DewasaViral/status/1326946200415657985,,0,2020-11-13,00:53:22,[],0,non
70,s_niswah,angan senja,1,[],[],Ngobrol santai selalu lebih berharga dari pada scroll in timeline,[],0,0,https://twitter.com/s_niswah/status/1326945755572002816,,0,2020-11-13,00:51:36,[],0,non
71,lvlyprncsss,yéshi !,0,[],[],@chrispyuwu SANTAI AJA PDHAL,[],1,0,https://twitter.com/lvlyprncsss/status/1326945094935572480,,0,2020-11-13,00:48:58,[],0,non
72,orangecuklat,wafer,0,[],[],"Heran, gimana si bisa ngomong ceplas ceplos tanpa mikir perasaan orang lain? Kok bisa gitu santai kek ga ada beban",[],0,1,https://twitter.com/orangecuklat/status/1326944563315961857,,0,2020-11-13,00:46:51,[],0,non
73,iamjayasastra,Bli Jaya Sastra 🇮🇩,32,[],[],"Aku menyetir motor dengan santai, kalau tak salah kecepatanku saat itu hanya 60 km per jam. Di tambah suara musik yang terhubung di headset, aku mulai membelah kabut masuk ke jalan pintas itu. Jalan ini mempunyai 3 kelokan utama sebelum masuk ke areal persawahan.",[],1,0,https://twitter.com/iamjayasastra/status/1326944407518474243,,0,2020-11-13,00:46:14,[],0,non
74,idnpublic,IDN Post,0,['https://is.gd/bNYKiP'],[],Barbie Kumalasari Santai Dituding Dekati Pria Berondong: JAKARTA - Barbie Kumalasari tengah menjadi nyinyiran netizen lantaran digosipkan tengah dekat dengan pria brondong bernama Erevano. Tak sedikit berasal dari warganet yg…  https://t.co/ICO6zx6SVZ #berita #video #terbaru,[],0,0,https://twitter.com/idnpublic/status/1326944365567119362,,0,2020-11-13,00:46:04,"['berita', 'video', 'terbaru']",3,non
75,justforfvnn,ahmad,0,[],[],@iwuvyuboba Gausah dibayangin..  santai aja...,[],1,0,https://twitter.com/justforfvnn/status/1326944345249869825,,0,2020-11-13,00:45:59,[],0,non
76,hatredisborn,Shinra Tensei,1,[],[],@Alter24Hour Santai kaya dipantai,[],0,0,https://twitter.com/Hatredisborn/status/1326944128253353984,,0,2020-11-13,00:45:08,[],0,non
77,biarinajadech,i'mJosh,0,[],[],"@SammiSoh Anjing2 saya di rumah kalau dibilang manusia juga tersinggung loh... 😂  karena mereka anjing 🐩🐶🐕🐈.   Bawa santai saja Bang.... Kita bikin jadi bahan tertawaan sja, agar tdk stress seperti temannya kak emma 😂😂",[],0,0,https://twitter.com/biarinajadech/status/1326943639470157826,,0,2020-11-13,00:43:11,[],0,non
78,mndnov,ᴮᴱdeniseuu⁷✱⁵𖧵⁵,8,[],[],"Satu lagi ngefandom mah di bawa santai aja, GK udah meleber kemana2, ribet sendiri nnt wkwk",[],0,0,https://twitter.com/mndnov/status/1326943591499853825,,0,2020-11-13,00:43:00,[],0,non
79,orangcantikk2,Liaa jodoh renjun,0,[],[],@AJUNOXL02 enak banget lo bisa santai Klo gue mak gue tau gue di kasi ceramaham 7 hari 7 malem bukan 7 menit lagi plus gaboleh beli album keknya,[],1,0,https://twitter.com/Orangcantikk2/status/1326943485598060544,,0,2020-11-13,00:42:35,[],0,non
80,pradnyafrdht,nyanya,0,[],[],"tenang, santai, kuasai.",[],0,0,https://twitter.com/pradnyafrdht/status/1326943312243163137,,0,2020-11-13,00:41:53,[],0,non
81,mandaaxxz_,m a n d a | k i n d a i a,0,[],[],Padahal tuh ya harusnya dipake belajar aja aturan besok ujian juga mana dosennya php bgt kesel janji di peetemuan kmrn bilang 25 soal makanya santai baca pptnya besok aja eh taunya dadakan 80 soal 90 menit menangis ajalah aku:(((,[],0,0,https://twitter.com/mandaaxxz_/status/1326943108378943489,,0,2020-11-13,00:41:05,[],0,non
82,agraaptana,𝖆𝖌𝖆,0,[],[],"@collegemenfess Cuek aja, yang penting udh ngabarin kalo gak bisa ikut. Gak salah kalo lu nolak demi bantu ortu, dan gak salah juga mereka bikin circle baru yang ga ada lu nya. Ntar juga lu dapet circle yang lu banget. Santai aja~",[],0,0,https://twitter.com/AgraAptana/status/1326942676780920833,,0,2020-11-13,00:39:22,[],0,non
83,jati34075503,Cheese Matcha,0,[],[],"@fakeboii4 Santai aja, mas aktif Twitter aja ikut seneng",[],1,0,https://twitter.com/Jati34075503/status/1326942601119817728,,0,2020-11-13,00:39:04,[],0,non
84,brayen44526009,Brayen,0,[],[],@skuukzkyv Santai kak😊,[],1,0,https://twitter.com/Brayen44526009/status/1326942446161338368,,0,2020-11-13,00:38:27,[],0,non
85,hanprohunter,grimriper,0,[],[],Tetep santai walau jiwa terbantai,[],0,0,https://twitter.com/Hanprohunter/status/1326942394835611648,,0,2020-11-13,00:38:14,[],0,non
86,rosespoire,"Yours truly, 𝓡.",0,[],[],"Hectic nya sebelum UTS, pas minggu UTS nya malah santai.",[],0,0,https://twitter.com/rosespoire/status/1326942271422435329,,0,2020-11-13,00:37:45,[],0,non
87,lemaripeanut,lemari,0,[],[],@Alter24Hour Santai kaya di pantai,[],0,0,https://twitter.com/lemaripeanut/status/1326942127121604616,,0,2020-11-13,00:37:11,[],0,non
88,ashillarissa,"Rahardja, Ashilla",0,[],[],"@egarrdi @chatianard kalo udh confess taunya dia nya nggak ngerasa yg sama, walaupun santai santai aja pasti yg confess menarik diri gaksi wkwk malu soalnya",[],1,0,https://twitter.com/ashillarissa/status/1326941855129374721,,0,2020-11-13,00:36:06,[],0,non
89,jungwonixx,Naye 🐨,0,[],[],"kalo sedang terburu-buru, santai saja",[],0,0,https://twitter.com/jungwonixx/status/1326941702335070208,https://twitter.com/nephophiilee/status/1326926894571249664,0,2020-11-13,00:35:29,[],0,non
90,zuhairi_29,Zu yang rajin,1,[],[],Santai bang jago,[],0,0,https://twitter.com/Zuhairi_29/status/1326940965458726912,https://twitter.com/rempitlogic/status/1326895229711118338,0,2020-11-13,00:32:34,[],0,non
91,biapps_,"bia🍓// netflix,spotify,viu,canva, app prem",0,[],[],yang butuh youtube premium bisa chat/dm ya. harga santai  t. jual beli youtube premium netflix murah promo,[],0,0,https://twitter.com/biapps_/status/1326940587640061952,,0,2020-11-13,00:31:04,[],0,non
92,swinsso,iin’L100,2,[],[],"@schfess Online sih, klk masalah ngerti atau gak ngertinya, itu masalah kamu mau atau gaknya belajar! Tugas byk itu gara” numpuk dan merasa santai, tapi ya kalok online bangunnya bisa mepet waktunya dan Karena aku anaknya ansos jadi mending online. Aku juga enjoy belajar sendiri :))",[],0,0,https://twitter.com/swinsso/status/1326940292755333120,,0,2020-11-13,00:29:53,[],0,non
93,yumaiboo,sasa🌥,0,[],[],"@lovkonicume Oiya ketinggalan,SEMANGAT BELAJARRRNYAA tpi santai aja c xixi😬",[],1,0,https://twitter.com/yumaiboo/status/1326939666826764288,,0,2020-11-13,00:27:24,[],0,non
94,adelliarp,adeeeel,0,[],[],"@hrdbacot lah nyuci pakaian mah gw di kamar masing2 dah, jemur juga ada jemurannya di room. Baru tauu di lt 16 ada cuci2 antri-_- dan yg ngiter2 mungkin emg org lagi ngiter2 sih😅karena itu tempat buat olahraga jugaaa kalo subuh pagi sore malem masih ada yg jalan olahraga santai hehe",[],0,0,https://twitter.com/AdelliaRP/status/1326939481165815808,,0,2020-11-13,00:26:40,[],0,non
95,liatduluya,Nans,0,[],"[{'screen_name': 'sillybunkeys', 'name': 'aaaaaaaay.', 'id': '854249544'}]",@Evilmistress14 @ujanevalla #KarenLaptopan cobain ngelaptop sambil nikmatin suasana Bandung di 150 coffee &amp; garden atau di bodas coffee&amp; dessert bar. Vibes-nya asik buat diskusi santai sambil cari insight kehidupan secara deep. Saya mau ajak yg selalu bisa menjadi bagian diskusi kehidupan @sillybunkeys,[],1,1,https://twitter.com/liatduluya/status/1326939356519522304,,0,2020-11-13,00:26:10,['karenlaptopan'],1,non
96,akusukamingyu,nanda🤡,0,[],[],"@collegemenfess kayak hidup dan mati takut ngulang, soalnya gue santai abiezzzzZzz dan akhirnya tidak ngulang yeay",[],0,0,https://twitter.com/akusukamingyu/status/1326938635933949957,,0,2020-11-13,00:23:18,[],0,non
97,bijijambu__,🐻,0,[],[],@KediriFess Mikir Terlalu santai membuatku lupa akan suatu hal. Tapi sudah terjadi. Disesali gak ada guna. Dibuat pelajaran aja.,[],0,0,https://twitter.com/Bijijambu__/status/1326937918502363136,,0,2020-11-13,00:20:27,[],0,non
98,rkshrn25,caca🇲🇨,0,[],[],"@menfesssyg Sebenernya sih tergantung lunya aja gimana, gue pacaran pas smp, nilai gue yaa alhamdulillah meningkat, kalo bisa sih utamakan belajar. Selagi lunya santai mah gabakalan ngaruh sama nilai. Kalo bisa pacarnya diajak belajar bareng.",[],0,0,https://twitter.com/rkshrn25/status/1326937888798302208,,0,2020-11-13,00:20:20,[],0,non
99,milomudua,mataharimu,0,[],[],"@cinchigga Jangan jadiin tekanan,santai ajaa.pikirin yang lain aja",[],1,0,https://twitter.com/milomudua/status/1326937735806922754,,0,2020-11-13,00:19:44,[],0,non
100,yejiihwangg,예지.,0,[],[],"@jeffphri wkwkwk, gapapa kak. santai santai",[],1,0,https://twitter.com/yejiihwangg/status/1326937629309296640,,0,2020-11-13,00:19:18,[],0,non
101,ts__itsme,🌞,0,[],[],ayo semangat demi hari esok yang lebih santai wkwk,[],1,0,https://twitter.com/ts__itsme/status/1326937521633128448,,0,2020-11-13,00:18:53,[],0,non
102,ghifahri04,Muhammad Abzar Ghifahri,0,[],[],@utisiregar Santai lah wak geng,[],1,0,https://twitter.com/ghifahri04/status/1326936872627564545,,0,2020-11-13,00:16:18,[],0,non
103,masjekiiii,Jekiiii i nya 4 kok,2,[],[],@debuproyek Santai aja. Imbasnya gini nih aku dilupain,[],0,0,https://twitter.com/MasJekiiii/status/1326936836292308992,,0,2020-11-13,00:16:09,[],0,non
104,jurickyu_,sasa🌾,0,[],[],YANG RONDA SANTAI AJA DONG MUKUL TIANGNYA KAN KAGET JADINYA😭,[],0,0,https://twitter.com/jurickyu_/status/1326936834702602240,,0,2020-11-13,00:16:09,[],0,non
105,kamubisaaa,belalang aca aca,0,[],[],@awmygdala yap tetap santai walau hampir terbantai🤲🏻🤙🏻,[],0,0,https://twitter.com/kamubisaaa/status/1326936765135945728,,0,2020-11-13,00:15:52,[],0,non
106,sunghooniepark_,Aina ᴱᴺ⁻⁷ 📚 kinda ia,0,[],[],"@collegemenfess Tiap tidur, karena aku santai bats orangnya 😭",[],0,0,https://twitter.com/sunghooniepark_/status/1326936758492172288,,0,2020-11-13,00:15:51,[],0,non
107,moonbabeluv,zoe,0,[],[],Gmn sih cara nya ngebawa hubungan tuh santai tp serius?😣,[],1,0,https://twitter.com/moonbabeluv/status/1326936674710876161,,0,2020-11-13,00:15:31,[],0,non
108,rizeiz,fariz eiz,0,[],[],Santai... Tenang... Damai... Rileks...,[],0,0,https://twitter.com/rizeiz/status/1326936625947930624,,0,2020-11-13,00:15:19,[],0,non
109,edikurniawan_17,Edi.Kurniawan,0,[],[],@SebatSurya santai kaya aku wkwk,[],1,0,https://twitter.com/EdiKurniawan_17/status/1326936530095501313,,0,2020-11-13,00:14:56,[],0,non
110,mantulkk,mantap betul kk,0,[],[],"@_hellowsun Santai aja bener, jalanin dulu. Kalo nyaman mah enak udah",[],1,0,https://twitter.com/mantulkk/status/1326936479956791296,,0,2020-11-13,00:14:44,[],0,non
111,seriiiw,⁷riw•◡•ᴮᴱ𝑩𝒍𝒖𝒆 & 𝑮𝒓𝒆𝒚,0,[],[],"dulu kalau ada yang sakit mental pasti gue katain, sering nganggep santai masalah orang lain dll.",[],0,0,https://twitter.com/seriiiw/status/1326936297609461760,,0,2020-11-13,00:14:01,[],0,non
112,pikabooben,Pikachu Hepi,0,[],[],"@tanyainrl gpp santai, gak semua pinter di semua hal",[],0,0,https://twitter.com/PikaBooBen/status/1326936292580450304,,0,2020-11-13,00:14:00,[],0,non
113,keep_calem,OPPO Iki,0,[],"[{'screen_name': 'arie_kriting', 'name': 'melanesian', 'id': '102215394'}]",@Arie_Kriting Dah abis bekal dari istana @Arie_Kriting 🤣🤣🤣🤣 Santai aja.... Ntar juga lebih banyak dari ini.lebih luas untuk kemajuan Indo Nesia.,[],0,0,https://twitter.com/keep_calem/status/1326936060601929729,,0,2020-11-13,00:13:04,[],0,non
114,quinquedecorum,"alice, kinda ia",0,[],[],"@nunasubin gmnpun moodku ttp genre yg santai kesukaanku, okeii makasi",[],0,0,https://twitter.com/quinquedecorum/status/1326935981207924737,,0,2020-11-13,00:12:45,[],0,non
115,vjunhee,ラヤ。🐴,0,[],[],"@collegemenfess Tiap tidur, karena gue adalah orang santai meskipun jiwa terbantai. Yeah. 🤟🏻😎",[],0,0,https://twitter.com/vjunhee/status/1326935970789294080,,0,2020-11-13,00:12:43,[],0,non
116,raihul_a,RAIHUL AMEER,1,[],[],@ir_gigi Santai aja..biarkan dia bernyanyi sesuai irama gerombolannya,[],1,0,https://twitter.com/Raihul_A/status/1326935893228204033,,0,2020-11-13,00:12:24,[],0,non
117,asraphasli,Ed,0,[],[],Easy. Senang jak dapat ya ed. Chill jak santai jak ed. 😜,[],0,0,https://twitter.com/asraphasli/status/1326935854036578304,https://twitter.com/exploreasyraf/status/1326451561782943744,0,2020-11-13,00:12:15,[],0,non
118,_mysanshine,OKTA 𓃠,0,[],[],GALAK BGT WOO. SANTAI AJA KAWAN.,[],0,0,https://twitter.com/_mysanshine/status/1326935831521619968,,0,2020-11-13,00:12:10,[],0,non
119,papacylox1,Ilham (Papacylox) Aiman Lutfi,0,[],[],@F_MiraJKT48 lagi ngobrol santai sama kawan xixixi,[],0,0,https://twitter.com/Papacylox1/status/1326935782821564416,,0,2020-11-13,00:11:58,[],0,non
120,ultramilkeu,sibuk sampai akhir tahun,0,[],[],makasih kepada bapak E yang telah mengajak diskusi 'santai' nyatanya gue nangis sesenggukan sambil nonton way v dream plan:),[],0,0,https://twitter.com/ultramilkeu/status/1326935546468290563,,0,2020-11-13,00:11:02,[],0,non
121,hambayangtaatt,ucup,0,[],[],@cholisyaayyy Santai ih marah marah mulu,[],1,0,https://twitter.com/hambayangtaatt/status/1326935416348372992,,0,2020-11-13,00:10:31,[],0,non
122,febrezequeens,bucin tiwai,0,[],[],"Lalu di jam 9.20 Matkul : membaca  Ini juga santai, dosennya gapernah marah padahal kami mahasoswanya kalo ditanyain diem diem bae, karena capek mungkin ya beliau suruh kami buat chat aja di kolom chat gmeet, mmafkeun kami pak",[],1,0,https://twitter.com/febrezequeens/status/1326935252850233344,,0,2020-11-13,00:09:52,[],0,non
123,shatteredsavior,SAN.,0,[],[],"@bertempiar @BASWARASA ㅤㅤ ㅤㅤHalooo. Santai aja, kemarin juga kalau kenalan kayaknya bakal canggung karena akunya lagi down. Salam kenal, Mas Bima! Kayak yang Mas tau, aku San, mahasiswa tingkat akhir yang masih aja tertekan kerja sana sini kayak quda.   ㅤㅤ; Btw tweet aku ghoib.  ㅤㅤ",[],0,0,https://twitter.com/shatteredsavior/status/1326935006221012993,,0,2020-11-13,00:08:53,[],0,non
124,jjjangmyoen,kimbap,0,[],[],tapi boong.  masih ada 35 soal mtk &amp; 2 tugas ekonomi. lo belum bisa santai.,[],0,0,https://twitter.com/jjjangmyoen/status/1326934782777778176,https://twitter.com/jjjangmyoen/status/1326934590116810759,0,2020-11-13,00:08:00,[],0,non
125,lhimcshour,⚘ sy | LIMIT HIKS.,0,[],[],@akubucinhangyul dia santai bgt gasadar apa ya banya gadis yang jejeritan 😭,[],1,0,https://twitter.com/lhimcshour/status/1326934619195727873,,0,2020-11-13,00:07:21,[],0,non
126,jenoxiaorus,seo sakila winter,0,[],[],"Ya, itu urusan dia. Adalah pintar-pintar bedain mana yang 'real' mana yang sekadar fiksi. Santai aja ngefangirl/boy, jangan dibawa ribut dan ribet. Sayang lo ke idol jgn berubah jadi toxic untuk diri lo sendiri. Siapa pun lo, kalian berada di derajat yg sama; fans.",[],0,0,https://twitter.com/jenoxiaorus/status/1326934391814148096,,0,2020-11-13,00:06:26,[],0,non
127,desyafriany,desy afriany,0,[],[],@dewenaaofficial Boleh juga ni celana buat santai n jalan2x,[],0,0,https://twitter.com/DesyAfriany/status/1326934088658292736,,0,2020-11-13,00:05:14,[],0,non
128,mrvanilla26,Kiki Ghany,0,[],[],@Didie_kUh Sadar buluk kok..tapi matanya santai ae lah.. Jngan ngejek,[],1,0,https://twitter.com/MrVanilla26/status/1326933983255552004,,0,2020-11-13,00:04:49,[],0,non
129,awco176,arii,0,[],[],"@deaamll Sekarang kita masuk fase awal kehidupan beratnya udah gini, gmna ketika sudah lulus yang notabene kehidupan luar yang kerasnya gk ada toleransi. Memang perlu menjalani kehidupan dengan santai dan ikhlas",[],4,0,https://twitter.com/awco176/status/1326933952989310976,,0,2020-11-13,00:04:42,[],0,non
130,dkyungie5,Dinda🌻,1,[],[],"Napa pada udh bikin proposal dan survei tempat kkm ya orang2, sedangkan gua masih sibuk nyari temen kelompok🙄 Gua yg terlalu santai apa mereka yg terlalu semangat??:)",[],0,0,https://twitter.com/dkyungie5/status/1326933871720476672,,0,2020-11-13,00:04:22,[],0,non
131,smgbahagia2,pundakmuu,0,[],[],@saitamamiruku Wkwk santai santai,[],0,0,https://twitter.com/SMGBAHAGIA2/status/1326933836756705280,,0,2020-11-13,00:04:14,[],0,non
132,lhimcshour,⚘ sy | LIMIT HIKS.,0,[],[],untung besok jumat mapelnya santai banget,[],0,0,https://twitter.com/lhimcshour/status/1326933678644101125,,0,2020-11-13,00:03:36,[],0,non
133,ndess_5,Dami Hopps ✱⁵ 💕,0,[],[],@ev_blue17 @Alrey494 @Thecloudchaser_ @Jinnyparkssi_ Sabar cuy kayak gini sering terjadi karena lg pada emosi semua difitnah masalahnya jd pada kemana2 ada typo da yg salah paham santai ajah y bro maklum fans SN fanboy lebih dominan jd harap maklum guys 😂🙏🏼 yuk g usah diperpanjang yuk baikan lagi,[],1,0,https://twitter.com/ndess_5/status/1326933568988336133,,0,2020-11-13,00:03:10,[],0,non
134,divafauziahf,doubleshot espresso,0,[],[],Terlalu santai kek dipantai🤦🏻‍♀️,[],1,0,https://twitter.com/divafauziahf/status/1326933432446844930,,0,2020-11-13,00:02:38,[],0,non
135,santai_tv,santaiINFO,0,['http://dlvr.it/RlY4S7'],[],"Selain disifatkan sebagai belanjawan ‘jumlah imaginasi kreatif’ oleh Ahli Parlimen Kulim-Bandar Baharu, Datuk Seri Saifuddin Nasution Ismail, Belanjawan 2020 terus menjadi pertikaian hangat kerana Jabatan Hal Ehwal Khas (Jasa), dan peruntukan besar yang…  https://t.co/DLXr1lB3yP",[],0,0,https://twitter.com/santai_tv/status/1326933408316993536,,0,2020-11-13,00:02:32,[],0,non
136,aqmarfarid_,pahdengdungdang,0,[],[],@IzhamRedza Santai lek lu esok dah weekend wkwkwkwk,[],1,0,https://twitter.com/aqmarfarid_/status/1326933232877674496,,0,2020-11-13,00:01:50,[],0,non
137,gamalamala,sulung,0,[],[],"@_mohsaa @apasiiiih @bintangemon santai bang, tanda serunya satu aja. tiga kebanyakan",[],0,0,https://twitter.com/gamalamala/status/1326933188816506881,,0,2020-11-13,00:01:40,[],0,non
138,99matchaeng,❛ ռ ᥲ ᥕ °﹆,1,[],[],"@chenletastic santai ajaaa, gapapa kok",[],1,0,https://twitter.com/99MATCHAENG/status/1326933115084759042,,0,2020-11-13,00:01:22,[],0,non
139,setankepo_,Setan Kepo No.2,0,[],[],"Ketika cobaan datang, kenapa harus menangis ? Bukannya itu tanda tuhan merhatiin kita ? Tetap santai, jalani dan yakin kau bisa melewatinya.",[],0,0,https://twitter.com/SetanKepo_/status/1326933033035816960,,0,2020-11-13,00:01:02,[],0,non
140,luswhy,ysul,2,[],[],"gapapa, santai. udh biasa kok gue dianggap ga ada wkwkwk",[],0,0,https://twitter.com/luswhy/status/1326932694698086402,,0,2020-11-12,23:59:42,[],0,non
141,lpmew,Bintang,1,[],[],"@MSuppashit Kalo sama aku santai saja ya Aku nggak pernah berfikir mutualan aku ngeselin atau apapun itu, karena aku tau mereka memiliki kebebasan sendiri. Jika butuh istirahat saja dulu, jangan lupa kembali lagi.",[],0,0,https://twitter.com/LPMew/status/1326932655573663744,,0,2020-11-12,23:59:32,[],0,non
142,tgiamhot,CHA ✨,0,[],[],@Gfslvyy Aku sering ikut + ngadain GA jg gapernah dapet. Santai aja gausah sedih. Gak rugi apa2 kok 🥰,[],1,0,https://twitter.com/TGIAmHot/status/1326932289381494786,,0,2020-11-12,23:58:05,[],0,non
143,mytitan,iam,1,[],[],@topixxq Wkwkkw... Iya disaat yg lain sibuk gak kebagian flash sale ini dan itu.. aku dengan santai cekout pulsa2 discount maupun cashback koin🤭🤣 lumayan biar irit buat beli kuota bulanan.,[],0,0,https://twitter.com/Mytitan/status/1326932157328052226,,0,2020-11-12,23:57:34,[],0,non
144,avnurra,rooom,0,[],[],"Aku tipekel manusia yang kalo manusia lain ngomong santai ngasih solusi hidup, kasihsemangat  pasti gw dengerin tapi kebalikannya kalo ada manusia lain  ngekrtik jatuh nya nge hina bikin mental down dengerin agak sakit hati iya",[],0,0,https://twitter.com/avnurra/status/1326931773972910080,,0,2020-11-12,23:56:02,[],0,non
145,ummizh,Miumiu,0,[],[],"@karyndwiyanita Iya kak maksudnya kalo upload sekarang, jadi minggu bisa santai nonton konser 🤭. Dah ditunggu ni kak sama pemeran utamanya.  https://t.co/g9mB392trk",['https://pbs.twimg.com/media/Emo1VETUYAAYPLt.jpg'],0,0,https://twitter.com/ummizh/status/1326931736492568581,,1,2020-11-12,23:55:53,[],0,non
146,febriagungcr,Febri Agung,0,[],[],@aratrf__ Menungso kabeh tau ambyar santai okeh tunggale,[],0,0,https://twitter.com/febriagungcr/status/1326931391158779904,,0,2020-11-12,23:54:31,[],0,non
147,axelole_josh,Axel,1,[],[],@MahendraArgi laden santai ko,[],0,0,https://twitter.com/axelole_josh/status/1326931316185604096,,0,2020-11-12,23:54:13,[],0,non
